EmpID,Age,AgeGroup,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,OverTime,PercentSalaryHike,TotalWorkingYears,WorkLifeBalance,YearsAtCompany
RM374,27,26-35,No,Travel_Rarely,Research & Development,1,2,Medical,1,497,Male,Laboratory Technician,2,Divorced,3816,Upto 5k,No,11,5,3,5
RM486,27,26-35,No,Travel_Rarely,Research & Development,6,4,Medical,1,655,Female,Research Scientist,3,Divorced,2187,Upto 5k,No,12,6,2,5
RM496,27,26-35,Yes,Travel_Rarely,Sales,2,1,Marketing,1,667,Male,Sales Representative,1,Divorced,3041,Upto 5k,No,11,5,3,4
RM513,27,26-35,No,Travel_Rarely,Research & Development,3,4,Medical,1,700,Male,Research Scientist,4,Single,2045,Upto 5k,No,13,5,3,4
RM522,27,26-35,No,Travel_Frequently,Sales,3,1,Medical,1,714,Female,Sales Executive,4,Divorced,4647,Upto 5k,Yes,20,6,3,6
RM531,27,26-35,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,725,Female,Manufacturing Director,1,Married,7412,5k-10k,No,11,9,3,9
RM538,27,26-35,No,Travel_Frequently,Research & Development,10,2,Life Sciences,1,733,Male,Manufacturing Director,1,Divorced,8793,5k-10k,No,21,9,2,9
RM555,27,26-35,No,Travel_Rarely,Research & Development,7,3,Medical,1,764,Female,Healthcare Representative,1,Single,6811,5k-10k,No,19,9,1,7
RM577,27,26-35,No,Travel_Frequently,Sales,8,1,Marketing,1,800,Male,Sales Executive,4,Married,4342,Upto 5k,No,19,5,3,4
RM611,27,26-35,No,Travel_Rarely,Research & Development,5,1,Technical Degree,1,844,Male,Research Director,4,Divorced,12808,10k-15k,Yes,16,9,3,9
RM616,27,26-35,No,Non-Travel,Research & Development,3,3,Medical,1,850,Male,Research Scientist,4,Married,1706,Upto 5k,No,11,0,2,0
RM671,27,26-35,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,933,Female,Research Scientist,3,Single,2318,Upto 5k,No,19,1,3,1
RM718,27,26-35,No,Travel_Rarely,Research & Development,16,4,Technical Degree,1,1001,Female,Laboratory Technician,2,Married,2811,Upto 5k,No,14,4,3,2
RM740,27,26-35,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,1027,Female,Manufacturing Director,4,Married,4227,Upto 5k,No,18,4,3,3
RM787,27,26-35,No,Non-Travel,Research & Development,8,5,Life Sciences,1,1094,Male,Laboratory Technician,3,Married,4621,Upto 5k,No,19,3,3,3
RM834,27,26-35,No,Travel_Rarely,Research & Development,6,3,Life Sciences,1,1162,Male,Research Scientist,3,Married,2539,Upto 5k,No,13,4,3,4
RM890,27,26-35,No,Travel_Rarely,Research & Development,14,3,Life Sciences,1,1244,Male,Research Scientist,1,Married,2235,Upto 5k,Yes,14,9,2,9
RM903,27,26-35,No,Travel_Rarely,Research & Development,4,2,Life Sciences,1,1259,Male,Research Scientist,3,Divorced,2517,Upto 5k,No,11,5,3,5
RM971,27,26-35,No,Travel_Rarely,Sales,11,3,Medical,1,1364,Female,Sales Representative,4,Married,2534,Upto 5k,No,14,5,3,1
RM975,27,26-35,No,Travel_Frequently,Sales,2,1,Life Sciences,1,1371,Male,Sales Executive,4,Single,5071,5k-10k,No,20,8,3,6
RM997,27,26-35,No,Travel_Rarely,Sales,10,3,Marketing,1,1403,Female,Sales Executive,4,Married,5769,5k-10k,Yes,11,6,3,6
RM998,27,26-35,Yes,Travel_Rarely,Research & Development,17,4,Life Sciences,1,1405,Female,Research Scientist,3,Single,2394,Upto 5k,Yes,13,8,3,8
RM1018,27,26-35,No,Travel_Rarely,Research & Development,11,1,Life Sciences,1,1434,Male,Laboratory Technician,1,Married,2099,Upto 5k,No,14,6,4,5
RM1150,27,26-35,No,Travel_Rarely,Research & Development,19,3,Other,1,1619,Male,Laboratory Technician,1,Divorced,4066,Upto 5k,No,11,7,3,7
RM1170,27,26-35,No,Travel_Rarely,Research & Development,8,3,Medical,1,1647,Female,Research Scientist,3,Married,3517,Upto 5k,No,17,5,3,3
RM1171,27,26-35,No,Travel_Frequently,Research & Development,2,3,Medical,1,1648,Male,Research Scientist,4,Single,2580,Upto 5k,No,13,6,2,4
RM1249,27,26-35,No,Travel_Rarely,Research & Development,8,3,Medical,1,1751,Female,Research Scientist,4,Single,3445,Upto 5k,No,11,6,2,6
RM1318,27,26-35,No,Travel_Frequently,Research & Development,5,2,Life Sciences,1,1850,Female,Laboratory Technician,4,Single,2379,Upto 5k,Yes,14,6,2,5
RM1329,27,26-35,No,Travel_Rarely,Sales,23,1,Medical,1,1864,Female,Sales Representative,3,Married,3540,Upto 5k,No,21,9,3,9
RM1335,27,26-35,No,Travel_Frequently,Research & Development,15,3,Life Sciences,1,1870,Female,Research Scientist,1,Married,4774,Upto 5k,No,19,8,2,7
RM1351,27,26-35,No,Travel_Rarely,Sales,2,2,Medical,1,1898,Female,Sales Executive,3,Single,6500,5k-10k,No,14,9,2,8
RM1368,27,26-35,No,TravelRarely,Research & Development,2,4,Technical Degree,1,1931,Male,Research Scientist,2,Married,2226,Upto 5k,No,11,6,2,5
RM1380,27,26-35,Yes,Travel_Frequently,Human Resources,22,3,Human Resources,1,1944,Female,Human Resources,2,Married,2863,Upto 5k,No,12,1,3,1
RM1394,27,26-35,No,Travel_Rarely,Sales,9,3,Marketing,1,1965,Male,Sales Executive,4,Single,4105,Upto 5k,No,14,7,3,7
RM1468,27,26-35,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,2064,Male,Manufacturing Director,2,Married,6142,5k-10k,Yes,20,6,3,6
RM1468,27,26-35,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,2064,Male,Manufacturing Director,2,Married,6142,5k-10k,Yes,20,6,3,6
RM015,28,26-35,Yes,Travel_Rarely,Research & Development,24,3,Life Sciences,1,19,Male,Laboratory Technician,3,Single,2028,Upto 5k,Yes,14,6,3,4
RM052,28,26-35,Yes,Travel_Rarely,Research & Development,5,4,Technical Degree,1,65,Male,Laboratory Technician,3,Single,3441,Upto 5k,Yes,13,2,2,2
RM098,28,26-35,No,Non-Travel,Sales,4,3,Medical,1,129,Male,Sales Executive,3,Married,4221,Upto 5k,No,15,5,4,5
RM163,28,26-35,No,Travel_Rarely,Research & Development,21,3,Medical,1,221,Male,Research Scientist,4,Married,2713,Upto 5k,No,11,5,1,5
RM265,28,26-35,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,1,364,Male,Laboratory Technician,3,Single,3485,Upto 5k,No,11,5,1,0
RM273,28,26-35,No,Travel_Rarely,Research & Development,9,3,Medical,1,377,Male,Research Scientist,4,Married,2070,Upto 5k,No,23,5,2,5
RM290,28,26-35,No,Travel_Rarely,Research & Development,8,2,Life Sciences,1,395,Female,Research Scientist,4,Single,3310,Upto 5k,No,21,5,3,5
RM303,28,26-35,No,Travel_Rarely,Research & Development,16,2,Medical,1,412,Male,Healthcare Representative,1,Single,5661,5k-10k,No,19,9,3,8
RM324,28,26-35,Yes,Travel_Rarely,Research & Development,2,4,Medical,1,440,Male,Research Scientist,4,Married,3464,Upto 5k,Yes,13,5,2,3
RM375,28,26-35,No,Travel_Rarely,Sales,9,4,Life Sciences,1,498,Male,Sales Executive,4,Single,5253,5k-10k,No,16,7,3,7
RM405,28,26-35,No,Travel_Rarely,Research & Development,17,2,Medical,1,536,Male,Laboratory Technician,1,Divorced,4558,Upto 5k,No,12,10,3,10
RM541,28,26-35,Yes,Travel_Rarely,Research & Development,1,2,Life Sciences,1,741,Female,Research Scientist,2,Single,2216,Upto 5k,Yes,13,10,3,7
RM599,28,26-35,Yes,Travel_Rarely,Research & Development,2,4,Medical,1,828,Male,Research Scientist,3,Single,4382,Upto 5k,No,17,5,2,2
RM613,28,26-35,No,Travel_Rarely,Sales,2,4,Marketing,1,846,Female,Sales Executive,2,Married,4779,Upto 5k,Yes,20,8,3,8
RM630,28,26-35,No,Travel_Rarely,Human Resources,8,2,Medical,1,869,Male,Human Resources,4,Divorced,4936,Upto 5k,No,13,6,3,5
RM660,28,26-35,No,Travel_Rarely,Sales,5,4,Medical,1,916,Male,Sales Executive,4,Single,4908,Upto 5k,No,14,4,3,4
RM669,28,26-35,No,Travel_Rarely,Research & Development,9,3,Medical,1,930,Female,Research Scientist,3,Divorced,2377,Upto 5k,No,18,6,3,2
RM765,28,26-35,No,Travel_Rarely,Sales,10,1,Medical,1,1056,Male,Sales Representative,2,Married,1052,Upto 5k,No,22,1,3,1
RM781,28,26-35,Yes,Non-Travel,Research & Development,24,2,Technical Degree,1,1082,Male,Healthcare Representative,1,Single,8722,5k-10k,No,12,10,2,10
RM789,28,26-35,No,Travel_Rarely,Research & Development,10,3,Other,1,1097,Female,Research Scientist,3,Single,3660,Upto 5k,No,13,10,4,8
RM794,28,26-35,No,Travel_Rarely,Research & Development,15,2,Life Sciences,1,1102,Male,Laboratory Technician,3,Divorced,2207,Upto 5k,No,16,4,2,4
RM801,28,26-35,Yes,Travel_Frequently,Research & Development,1,3,Medical,1,1111,Male,Laboratory Technician,2,Divorced,2596,Upto 5k,No,15,1,3,1
RM810,28,26-35,No,Travel_Rarely,Research & Development,3,3,Medical,1,1121,Female,Manufacturing Director,2,Divorced,7655,5k-10k,No,17,10,2,9
RM820,28,26-35,No,Travel_Rarely,Research & Development,2,1,Life Sciences,1,1136,Male,Research Scientist,2,Married,3201,Upto 5k,No,17,6,1,5
RM828,28,26-35,No,Travel_Frequently,Research & Development,6,3,Life Sciences,1,1154,Male,Research Scientist,3,Divorced,2703,Upto 5k,Yes,14,3,3,3
RM843,28,26-35,Yes,Travel_Rarely,Research & Development,12,1,Life Sciences,1,1175,Female,Laboratory Technician,4,Married,2515,Upto 5k,Yes,11,1,2,1
RM869,28,26-35,No,Travel_Rarely,Research & Development,19,4,Medical,1,1216,Male,Laboratory Technician,1,Married,3196,Upto 5k,No,12,6,3,6
RM922,28,26-35,No,Travel_Frequently,Research & Development,1,4,Medical,1,1286,Male,Laboratory Technician,3,Single,2154,Upto 5k,Yes,11,5,2,4
RM930,28,26-35,No,Travel_Frequently,Research & Development,2,3,Life Sciences,1,1296,Male,Laboratory Technician,4,Married,3867,Upto 5k,Yes,12,2,3,2
RM934,28,26-35,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1,1301,Male,Research Scientist,1,Single,2080,Upto 5k,No,11,5,2,3
RM945,28,26-35,No,Non-Travel,Research & Development,1,3,Life Sciences,1,1315,Female,Laboratory Technician,4,Married,6674,5k-10k,No,11,10,3,9
RM985,28,26-35,No,Travel_Rarely,Sales,26,3,Life Sciences,1,1387,Male,Sales Executive,1,Married,4724,Upto 5k,No,11,5,3,5
RM1042,28,26-35,No,Travel_Rarely,Sales,5,3,Medical,1,1469,Male,Sales Executive,1,Single,8463,5k-10k,No,18,6,3,5
RM1057,28,26-35,Yes,Travel_Frequently,Sales,1,3,Technical Degree,1,1486,Male,Sales Representative,3,Married,2909,Upto 5k,No,15,5,4,3
RM1069,28,26-35,Yes,Travel_Frequently,Research & Development,2,2,Medical,1,1504,Male,Laboratory Technician,1,Single,2561,Upto 5k,No,11,8,2,0
RM1070,28,26-35,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1506,Male,Research Scientist,3,Divorced,1563,Upto 5k,No,14,1,1,1
RM1071,28,26-35,No,Travel_Frequently,Sales,7,3,Life Sciences,1,1507,Male,Sales Executive,1,Single,4898,Upto 5k,No,14,5,3,4
RM1074,28,26-35,No,Travel_Rarely,Research & Development,29,1,Life Sciences,1,1514,Male,Manufacturing Director,2,Married,6549,5k-10k,No,14,8,2,8
RM1137,28,26-35,Yes,Travel_Rarely,Research & Development,24,3,Medical,1,1604,Male,Laboratory Technician,2,Married,2408,Upto 5k,Yes,17,1,3,1
RM1152,28,26-35,No,Travel_Rarely,Research & Development,27,3,Medical,1,1622,Female,Manufacturing Director,1,Divorced,4877,Upto 5k,No,21,6,2,5
RM1284,28,26-35,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1799,Male,Research Scientist,4,Married,2044,Upto 5k,No,11,5,4,5
RM1308,28,26-35,No,Travel_Rarely,Research & Development,1,3,Medical,1,1834,Female,Research Scientist,1,Married,3591,Upto 5k,No,25,3,3,3
RM1324,28,26-35,No,Non-Travel,Human Resources,1,2,Life Sciences,1,1858,Male,Human Resources,4,Divorced,2706,Upto 5k,No,15,3,3,3
RM1338,28,26-35,No,Travel_Rarely,Sales,3,3,Medical,1,1875,Female,Sales Representative,2,Married,2856,Upto 5k,No,19,1,3,1
RM1365,28,26-35,No,Travel_Frequently,Sales,1,2,Life Sciences,1,1927,Male,Sales Executive,4,Married,6834,5k-10k,Yes,12,7,3,7
RM1370,28,26-35,Yes,Travel_Rarely,Sales,13,2,Marketing,1,1933,Female,Sales Executive,3,Single,9854,5k-10k,Yes,11,6,3,2
RM1382,28,26-35,No,Non-Travel,Research & Development,16,3,Medical,1,1947,Male,Research Scientist,3,Single,2144,Upto 5k,No,14,5,2,5
RM1391,28,26-35,Yes,Travel_Rarely,Research & Development,17,3,Technical Degree,1,1960,Male,Laboratory Technician,4,Divorced,2367,Upto 5k,No,12,6,2,4
RM012,29,26-35,No,Travel_Rarely,Research & Development,15,2,Life Sciences,1,15,Female,Laboratory Technician,3,Single,4193,Upto 5k,Yes,12,10,3,9
RM016,29,26-35,No,Travel_Rarely,Research & Development,21,4,Life Sciences,1,20,Female,Manufacturing Director,1,Divorced,9980,5k-10k,No,11,10,3,10
RM072,29,26-35,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,94,Male,Research Scientist,2,Married,2703,Upto 5k,No,23,6,3,5
RM156,29,26-35,No,Non-Travel,Research & Development,1,1,Technical Degree,1,208,Male,Manufacturing Director,3,Married,4319,Upto 5k,No,13,10,3,10
RM206,29,26-35,Yes,Travel_Rarely,Sales,27,3,Marketing,1,283,Female,Sales Executive,4,Married,7639,5k-10k,No,22,10,2,10
RM218,29,26-35,Yes,Travel_Rarely,Research & Development,1,3,Technical Degree,1,300,Male,Research Scientist,3,Single,2058,Upto 5k,No,14,7,2,6
RM228,29,26-35,No,Travel_Frequently,Sales,1,1,Medical,1,312,Female,Sales Executive,4,Married,7918,5k-10k,No,14,11,3,11
RM230,29,26-35,Yes,Travel_Rarely,Research & Development,18,1,Medical,1,315,Male,Research Scientist,4,Single,2389,Upto 5k,Yes,13,4,2,4
RM253,29,26-35,No,Travel_Rarely,Research & Development,15,3,Life Sciences,1,346,Male,Research Scientist,4,Single,2340,Upto 5k,No,19,6,3,6
RM255,29,26-35,No,Travel_Rarely,Sales,20,2,Marketing,1,349,Male,Sales Executive,4,Divorced,6931,5k-10k,No,14,10,3,3
RM266,29,26-35,No,Travel_Rarely,Sales,2,3,Medical,1,366,Male,Sales Executive,2,Married,6644,5k-10k,No,19,10,3,0
RM283,29,26-35,No,Travel_Frequently,Sales,2,2,Life Sciences,1,388,Male,Sales Executive,4,Single,4554,Upto 5k,No,18,10,2,10
RM337,29,26-35,Yes,Travel_Rarely,Research & Development,8,4,Other,1,454,Male,Laboratory Technician,1,Married,2119,Upto 5k,Yes,11,7,2,7
RM338,29,26-35,No,Travel_Rarely,Research & Development,9,5,Other,1,455,Male,Laboratory Technician,4,Single,3983,Upto 5k,No,17,4,3,3
RM344,29,26-35,No,Travel_Rarely,Sales,10,1,Marketing,1,463,Female,Sales Executive,2,Divorced,8268,5k-10k,Yes,14,7,3,7
RM350,29,26-35,No,Non-Travel,Sales,2,3,Life Sciences,1,469,Male,Sales Executive,3,Married,4649,Upto 5k,No,14,4,2,4
RM372,29,26-35,No,Travel_Rarely,Research & Development,23,3,Life Sciences,1,495,Male,Research Scientist,4,Single,2201,Upto 5k,No,16,6,3,3
RM421,29,26-35,No,Travel_Rarely,Research & Development,3,4,Medical,1,564,Male,Research Director,3,Married,11935,10k-15k,No,18,10,3,10
RM422,29,26-35,Yes,Travel_Rarely,Research & Development,25,5,Technical Degree,1,565,Female,Research Scientist,2,Married,2546,Upto 5k,No,16,6,4,2
RM455,29,26-35,No,Travel_Rarely,Research & Development,19,3,Technical Degree,1,611,Male,Manufacturing Director,4,Divorced,4262,Upto 5k,No,12,8,4,3
RM508,29,26-35,No,Travel_Rarely,Sales,3,2,Medical,1,690,Female,Sales Executive,3,Married,5561,5k-10k,No,14,6,2,6
RM520,29,26-35,No,Travel_Frequently,Research & Development,1,4,Life Sciences,1,710,Male,Research Scientist,4,Divorced,2720,Upto 5k,No,18,10,3,10
RM547,29,26-35,No,Travel_Rarely,Sales,10,3,Life Sciences,1,749,Male,Sales Representative,3,Single,2642,Upto 5k,No,11,1,3,1
RM556,29,26-35,No,Travel_Rarely,Sales,10,3,Marketing,1,766,Male,Sales Representative,2,Divorced,2297,Upto 5k,No,14,2,3,2
RM573,29,26-35,No,Travel_Rarely,Research & Development,27,3,Medical,1,793,Female,Healthcare Representative,3,Married,4335,Upto 5k,No,12,11,2,8
RM590,29,26-35,Yes,Travel_Rarely,Research & Development,1,2,Life Sciences,1,816,Female,Laboratory Technician,1,Married,2319,Upto 5k,Yes,11,1,3,1
RM595,29,26-35,No,Travel_Rarely,Research & Development,23,2,Life Sciences,1,824,Male,Research Scientist,3,Married,2700,Upto 5k,No,24,10,3,10
RM646,29,26-35,Yes,Travel_Rarely,Sales,1,3,Medical,1,896,Female,Sales Representative,3,Divorced,2800,Upto 5k,Yes,19,5,3,3
RM658,29,26-35,No,Travel_Rarely,Research & Development,7,1,Medical,1,912,Female,Laboratory Technician,4,Divorced,2532,Upto 5k,No,14,8,3,4
RM698,29,26-35,No,Travel_Frequently,Sales,20,3,Technical Degree,1,974,Female,Sales Representative,4,Married,2157,Upto 5k,No,15,3,3,3
RM712,29,26-35,Yes,Travel_Rarely,Research & Development,10,3,Life Sciences,1,994,Female,Research Scientist,1,Single,2404,Upto 5k,Yes,20,3,3,0
RM809,29,26-35,No,Travel_Rarely,Research & Development,28,4,Life Sciences,1,1120,Female,Research Scientist,4,Divorced,2514,Upto 5k,No,22,11,3,7
RM824,29,26-35,No,Travel_Frequently,Research & Development,10,3,Life Sciences,1,1143,Female,Research Scientist,2,Divorced,3291,Upto 5k,No,14,8,2,7
RM826,29,26-35,No,Travel_Rarely,Research & Development,8,1,Medical,1,1150,Male,Manufacturing Director,4,Married,5056,5k-10k,Yes,15,10,2,10
RM837,29,26-35,Yes,Travel_Rarely,Sales,23,1,Life Sciences,1,1165,Female,Sales Executive,1,Married,7336,5k-10k,No,13,11,1,11
RM853,29,26-35,No,Travel_Rarely,Research & Development,6,1,Medical,1,1192,Female,Laboratory Technician,4,Married,3131,Upto 5k,No,13,10,3,10
RM860,29,26-35,No,Travel_Rarely,Research & Development,15,1,Life Sciences,1,1202,Female,Research Scientist,4,Married,2168,Upto 5k,Yes,18,6,2,5
RM894,29,26-35,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1249,Female,Research Scientist,4,Divorced,3760,Upto 5k,No,15,3,3,3
RM904,29,26-35,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,1260,Male,Healthcare Representative,4,Divorced,6623,5k-10k,Yes,11,6,3,6
RM906,29,26-35,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1264,Female,Research Director,4,Divorced,16124,15k+,No,14,9,2,7
RM933,29,26-35,Yes,Travel_Rarely,Research & Development,7,3,Technical Degree,1,1299,Female,Laboratory Technician,3,Divorced,3339,Upto 5k,Yes,13,10,3,7
RM1006,29,26-35,No,Travel_Rarely,Human Resources,17,3,Other,1,1419,Male,Human Resources,1,Single,7988,5k-10k,No,13,10,2,10
RM1008,29,26-35,Yes,Travel_Frequently,Research & Development,14,1,Other,1,1421,Female,Healthcare Representative,4,Single,7553,5k-10k,Yes,12,9,3,8
RM1058,29,26-35,Yes,Travel_Frequently,Sales,13,3,Technical Degree,1,1487,Female,Sales Executive,2,Single,5765,5k-10k,No,11,7,1,5
RM1064,29,26-35,No,Travel_Rarely,Sales,19,3,Life Sciences,1,1497,Male,Sales Executive,3,Divorced,8620,5k-10k,No,14,10,3,10
RM1073,29,26-35,No,Travel_Frequently,Research & Development,2,1,Life Sciences,1,1513,Female,Laboratory Technician,2,Married,3180,Upto 5k,No,13,4,3,3
RM1078,29,26-35,Yes,Travel_Rarely,Research & Development,1,4,Technical Degree,1,1522,Male,Research Scientist,1,Single,2362,Upto 5k,No,13,11,1,9
RM1091,29,26-35,No,Travel_Rarely,Research & Development,8,1,Other,1,1544,Female,Healthcare Representative,1,Married,9715,5k-10k,No,13,9,3,7
RM1105,29,26-35,No,Travel_Rarely,Research & Development,9,3,Life Sciences,1,1558,Male,Research Scientist,3,Married,2451,Upto 5k,No,18,5,2,1
RM1123,29,26-35,No,Travel_Rarely,Research & Development,3,1,Medical,1,1586,Male,Laboratory Technician,1,Single,4723,Upto 5k,Yes,18,10,3,10
RM1126,29,26-35,No,Travel_Frequently,Research & Development,2,1,Life Sciences,1,1590,Male,Healthcare Representative,4,Divorced,8853,5k-10k,No,19,6,4,6
RM1173,29,26-35,No,Travel_Rarely,Sales,10,3,Medical,1,1650,Male,Sales Executive,3,Single,5869,5k-10k,No,11,8,3,5
RM1189,29,26-35,No,Travel_Rarely,Sales,5,3,Medical,1,1669,Male,Sales Executive,2,Divorced,4187,Upto 5k,Yes,13,10,2,10
RM1220,29,26-35,No,Travel_Rarely,Research & Development,9,4,Medical,1,1709,Female,Laboratory Technician,3,Married,2974,Upto 5k,No,17,9,3,5
RM1250,29,26-35,Yes,Travel_Rarely,Sales,9,3,Marketing,1,1752,Female,Sales Representative,2,Single,2760,Upto 5k,No,13,2,3,2
RM1251,29,26-35,No,Travel_Frequently,Research & Development,1,3,Life Sciences,1,1753,Male,Healthcare Representative,3,Single,6294,5k-10k,Yes,12,10,4,3
RM1259,29,26-35,No,Travel_Rarely,Research & Development,4,3,Technical Degree,1,1762,Female,Research Scientist,1,Divorced,2109,Upto 5k,No,13,1,3,1
RM1314,29,26-35,Yes,Travel_Rarely,Human Resources,13,3,Human Resources,1,1844,Male,Human Resources,1,Divorced,2335,Upto 5k,Yes,15,4,3,2
RM1319,29,26-35,No,Travel_Frequently,Research & Development,20,1,Medical,1,1852,Male,Laboratory Technician,4,Married,3812,Upto 5k,No,13,11,4,11
RM1325,29,26-35,No,Travel_Rarely,Research & Development,29,1,Life Sciences,1,1859,Male,Healthcare Representative,3,Divorced,6384,5k-10k,No,17,11,3,7
RM1330,29,26-35,No,TravelRarely,Human Resources,6,1,Medical,1,1865,Male,Human Resources,2,Married,2804,Upto 5k,No,11,1,3,1
RM1333,29,26-35,Yes,Travel_Frequently,Research & Development,24,2,Life Sciences,1,1868,Male,Research Scientist,4,Single,2439,Upto 5k,Yes,24,1,2,1
RM1344,29,26-35,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,1883,Male,Laboratory Technician,1,Single,2062,Upto 5k,No,14,11,3,3
RM1366,29,26-35,Yes,Travel_Frequently,Sales,24,3,Technical Degree,1,1928,Male,Sales Representative,1,Single,1091,Upto 5k,No,17,1,3,1
RM1388,29,26-35,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1954,Male,Healthcare Representative,1,Married,5373,5k-10k,No,12,6,2,5
RM1443,29,26-35,Yes,Travel_Rarely,Research & Development,1,4,Medical,1,2027,Male,Research Scientist,4,Married,4787,Upto 5k,Yes,14,4,4,2
RM1460,29,26-35,No,Travel_Rarely,Research & Development,13,2,Other,1,2053,Male,Laboratory Technician,2,Married,4025,Upto 5k,Yes,13,10,3,4
RM1461,29,26-35,No,Travel_Rarely,Research & Development,28,4,Medical,1,2054,Female,Research Scientist,1,Single,3785,Upto 5k,No,14,5,1,5
RM1461,29,26-35,No,Travel_Rarely,Research & Development,28,4,Medical,1,2054,Female,Research Scientist,1,Single,3785,Upto 5k,No,14,5,1,5
RM008,30,26-35,No,Travel_Rarely,Research & Development,24,1,Life Sciences,1,11,Male,Laboratory Technician,3,Divorced,2693,Upto 5k,No,22,1,3,1
RM033,30,26-35,No,Travel_Rarely,Research & Development,9,2,Medical,1,41,Male,Laboratory Technician,3,Single,2206,Upto 5k,No,13,10,3,10
RM045,30,26-35,No,Travel_Frequently,Research & Development,1,2,Medical,1,57,Female,Laboratory Technician,4,Single,4011,Upto 5k,No,23,12,3,12
